all,Longitude,Latitude,Address,latitude,longitude
McDonalds,-115.077571,36.222432,"4215 Las Vegas Blvd N, Las Vegas, NV 89115",36.222432,-115.077571
McDonalds,-115.124018,36.17272,"301 Fremont St, Las Vegas, NV 89101",36.17272,-115.124018
McDonalds,-115.092283,36.119425,"3020 E Desert Inn Rd, Las Vegas, NV 89121",36.119425,-115.092283
McDonalds,-115.297564,36.064191,"5200 S Fort Apache Rd, Las Vegas, NV 89148",36.064191,-115.297564
McDonalds,-114.966601,36.037881,"220 W Sunset Rd, Henderson, NV 89015",36.037881,-114.966601
McDonalds,-115.225323,36.206664,"2020 N Rainbow Blvd, Las Vegas, NV 89108",36.206664,-115.225323
McDonalds,-115.26662,36.196682,"7530 W Washington Ave, Las Vegas, NV 89128",36.196682,-115.26662
McDonalds,-115.299247,36.281851,"8425 Centennial Pkwy, Las Vegas, NV 89149",36.281851,-115.299247
McDonalds,-115.213124,36.171381,"120 N Jones Blvd, Las Vegas, NV 89107",36.171381,-115.213124
McDonalds,-115.118548,36.19896,"1406 W Craig Rd, North Las Vegas, NV 89032",36.19896,-115.118548
McDonalds,-115.307677,36.202747,"1980 Village Center Cir, Las Vegas, NV 89134",36.202747,-115.307677
McDonalds,-115.213124,36.171381,"2851 W Washington Ave, Las Vegas, NV 89107",36.171381,-115.213124
McDonalds,-115.213124,36.171381,"4300 Meadows Ln, Las Vegas, NV 89107",36.171381,-115.213124
McDonalds,-115.213124,36.171381,"4774 Alta Dr, Las Vegas, NV 89107",36.171381,-115.213124
McDonalds,-115.165252,36.182459,"1501 W Lake Mead Blvd, Las Vegas, NV 89106",36.182459,-115.165252
McDonalds,-115.225229,36.142284,"6360 W Charleston Blvd, Las Vegas, NV 89146",36.142284,-115.225229
McDonalds,-115.282629,36.142316,"7851 W Charleston Blvd, Las Vegas, NV 89117",36.142316,-115.282629
McDonalds,-115.271745,36.167554,"900 S Rampart Blvd, Las Vegas, NV 89145",36.167554,-115.271745
McDonalds,-115.225229,36.142284,"2340 S Rainbow Blvd, Las Vegas, NV 89146",36.142284,-115.225229
McDonalds,-115.118548,36.19896,"3229 Losee Rd, North Las Vegas, NV 89030",36.19896,-115.118548
McDonalds,-115.185304,36.14655,"4411 W Sahara Ave, Las Vegas, NV 89102",36.14655,-115.185304
McDonalds,-115.185304,36.14655,"1610 W Charleston Blvd, Las Vegas, NV 89102",36.14655,-115.185304
McDonalds,0.0,0.0,"1003 E Lake Mead Blvd, North Las Vegas, NV 89030",0.0,0.0
McDonalds,-115.124018,36.17272,"300 N Casino Center Blvd, Las Vegas, NV 89101",36.17272,-115.124018
McDonalds,-115.282629,36.142316,"9091 W Sahara Ave, Las Vegas, NV 89117",36.142316,-115.282629
McDonalds,-115.185304,36.14655,"2650 W Sahara Ave, Las Vegas, NV 89102",36.14655,-115.185304
McDonalds,0.0,0.0,"5947 Spring Mountain Rd, Las Vegas, NV 89146",0.0,0.0
McDonalds,-115.118548,36.19896,"2513 E Owens Ave, North Las Vegas, NV 89030",36.19896,-115.118548
McDonalds,-115.121719,36.206583,"3010 Las Vegas Blvd N, North Las Vegas, NV 89030",36.206583,-115.121719
McDonalds,-115.145029,36.17144,"1 N Main St, Las Vegas, NV 89101",36.17144,-115.145029
McDonalds,-115.166213,36.122871,"2946 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,-115.166213
McDonalds,-115.276489,36.112048,"4075 S Buffalo Dr, Las Vegas, NV 89147",36.112048,-115.276489
McDonalds,-115.21857,36.114939,"4945 W Flamingo Rd, Las Vegas, NV 89103",36.114939,-115.21857
McDonalds,-115.110536,36.151423,"2050 E Charleston Blvd, Las Vegas, NV 89104",36.151423,-115.110536
McDonalds,-115.282629,36.142316,"9091 W Sahara Ave, Las Vegas, NV 89117",36.142316,-115.282629
McDonalds,-115.185304,36.14655,"2650 W Sahara Ave, Las Vegas, NV 89102",36.14655,-115.185304
McDonalds,0.0,0.0,"5947 Spring Mountain Rd, Las Vegas, NV 89146",0.0,0.0
McDonalds,-115.118548,36.19896,"2513 E Owens Ave, North Las Vegas, NV 89030",36.19896,-115.118548
McDonalds,-115.121719,36.206583,"3010 Las Vegas Blvd N, North Las Vegas, NV 89030",36.206583,-115.121719
McDonalds,-115.145029,36.17144,"1 N Main St, Las Vegas, NV 89101",36.17144,-115.145029
McDonalds,-115.166213,36.122871,"2946 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,-115.166213
McDonalds,-115.276489,36.112048,"4075 S Buffalo Dr, Las Vegas, NV 89147",36.112048,-115.276489
McDonalds,-115.21857,36.114939,"4945 W Flamingo Rd, Las Vegas, NV 89103",36.114939,-115.21857
McDonalds,-115.110536,36.151423,"2050 E Charleston Blvd, Las Vegas, NV 89104",36.151423,-115.110536
McDonalds,-115.1413,36.089055,"3815 S Maryland Pkwy, Las Vegas, NV 89119",36.089055,-115.1413
McDonalds,-115.166213,36.122871,"3799 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,-115.166213
McDonalds,-115.166213,36.122871,"3850 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,-115.166213
McDonalds,-74.060294,40.92673,"624 Paramus Park, Paramus, NJ 07652",40.92673,-74.060294
McDonalds,0.0,0.0,"3900 Las Vegas Blvd S, Las Vegas, NV 89119",0.0,0.0
McDonalds,-115.1413,36.089055,"4105 S Eastern Ave, Las Vegas, NV 89119",36.089055,-115.1413
McDonalds,-115.057751,36.173842,"836 N Nellis Blvd, Las Vegas, NV 89110",36.173842,-115.057751
McDonalds,-115.1413,36.089055,"4855 S Maryland Pkwy, Las Vegas, NV 89119",36.089055,-115.1413
McDonalds,-115.057751,36.173842,"201 N Nellis Blvd, Las Vegas, NV 89110",36.173842,-115.057751
McDonalds,-115.092283,36.119425,"2640 E Tropicana Ave, Las Vegas, NV 89121",36.119425,-115.092283
McDonalds,-115.044081,36.14858,"5811 E Charleston Blvd, Las Vegas, NV 89142",36.14858,-115.044081
McDonalds,-115.092283,36.119425,"4934 Boulder Hwy, Las Vegas, NV 89121",36.119425,-115.092283
McDonalds,-115.146052,36.03486,"7310 Las Vegas Blvd S, Las Vegas, NV 89123",36.03486,-115.146052
McDonalds,-115.041096,36.103436,"5111 Boulder Hwy, Las Vegas, NV 89122",36.103436,-115.041096
McDonalds,-115.092234,36.085824,"2550 E Sunset Rd, Las Vegas, NV 89120",36.085824,-115.092234
McDonalds,-115.278789,36.012094,"6915 Blue Diamond Rd, Las Vegas, NV 89178",36.012094,-115.278789
McDonalds,-115.146052,36.03486,"8120 S Eastern Ave, Las Vegas, NV 89123",36.03486,-115.146052
McDonalds,-74.033424,40.93237,"1118 Main St, River Edge, NJ 07661",40.93237,-74.033424
McDonalds,-115.062581,36.060034,"601 N Stephanie St, Henderson, NV 89014",36.060034,-115.062581
McDonalds,-115.146052,36.03486,"1343 E Silverado Ranch Blvd, Las Vegas, NV 89123",36.03486,-115.146052
McDonalds,-115.03533,36.200844,"6680 E Lake Mead Blvd, Las Vegas, NV 89156",36.200844,-115.03533
McDonalds,-115.062581,36.060034,"540 Marks St, Henderson, NV 89014",36.060034,-115.062581
McDonalds,-73.904227,40.72404,"5960 55th Dr, Maspeth, NY 11378",40.72404,-73.904227
McDonalds,-115.106565,35.981572,"10020 S Eastern Ave, Henderson, NV 89052",35.981572,-115.106565
McDonalds,-115.050227,36.018296,"65 S Valle Verde Dr, Henderson, NV 89012",36.018296,-115.050227
McDonalds,-114.966601,36.037881,"310 N Boulder Hwy, Henderson, NV 89015",36.037881,-114.966601
McDonalds,-115.101774,35.939587,"Route 202, Las Vegas, NV 89044",35.939587,-115.101774
McDonalds,-114.966601,36.037881,"701 E Horizon Dr, Henderson, NV 89015",36.037881,-114.966601
McDonalds,-114.83881,35.977329,"1237 Nevada Hwy, Boulder City, NV 89005",35.977329,-114.83881
McDonalds,-115.996268,36.17573,"681 S Highway 160, Pahrump, NV 89048",36.17573,-115.996268
McDonalds,-114.449671,36.485753,"310 S Moapa Valley Blvd, Overton, NV 89040",36.485753,-114.449671
McDonalds,-84.283498,33.812744,"2077 N Decatur Rd, Decatur, GA 30033",33.812744,-84.283498
McDonalds,-84.173389,34.231177,"660 Atlanta Rd, Cumming, GA 30040",34.231177,-84.173389
McDonalds,-74.005352,40.720589,"26 Bowery, New York, NY 10013",40.720589,-74.005352
McDonalds,-83.900891,34.008048,"2443 Hamilton Mill Pkwy, Dacula, GA 30019",34.008048,-83.900891
McDonalds,-84.469045,33.47314,"465 Glynn St N, Fayetteville, GA 30214",33.47314,-84.469045
McDonalds,-73.516798,40.725837,"3839 Hempstead Tpke, Levittown, NY 11756",40.725837,-73.516798
McDonalds,-74.314104,40.624555,"108 Central Ave, Clark, NJ 07066",40.624555,-74.314104
McDonalds,-74.263149,40.65821,"251 Saint George Ave, Roselle, NJ 07203",40.65821,-74.263149
McDonalds,-84.425607,33.758165,"912 Martin Luther King Jr Dr SW, Atlanta, GA 30314",33.758165,-84.425607
McDonalds,-84.439627,33.78972,"1105 Northside Dr NW, Atlanta, GA 30318",33.78972,-84.439627
McDonalds,-84.389828,33.753987,"30 Marietta St Nw, Atlanta, GA 30303",33.753987,-84.389828
McDonalds,-84.389828,33.753987,"209 Peachtree St NE, Atlanta, GA 30303",33.753987,-84.389828
McDonalds,-84.425608,33.730917,"1166 Ralph David Abernathy Blvd SW, Atlanta, GA 30310",33.730917,-84.425608
McDonalds,-84.389828,33.753987,"80 Jesse Hill Jr Dr SE, Atlanta, GA 30303",33.753987,-84.389828
McDonalds,-84.379771,33.77113,"526 Ponce de Leon Ave NE, Atlanta, GA 30308",33.77113,-84.379771
McDonalds,-84.439627,33.78972,"1994 Howell Mill Rd NW, Atlanta, GA 30318",33.78972,-84.439627
McDonalds,-84.473878,33.724014,"2442 Martin Luther King Jr Dr SW, Atlanta, GA 30311",33.724014,-84.473878
McDonalds,-84.384148,33.70845,"800 Cherokee Ave SE, Atlanta, GA 30315",33.70845,-84.384148
McDonalds,-84.337104,33.72478,"443 Moreland Ave SE, Atlanta, GA 30316",33.72478,-84.337104
McDonalds,-84.384148,33.70845,"2091 Metropolitan Pkwy SW, Atlanta, GA 30315",33.70845,-84.384148
McDonalds,-84.534191,33.709238,"3534 Martin Luther King Jr Dr Sw, Atlanta, GA 30331",33.709238,-84.534191
McDonalds,-84.384458,33.832245,"2929 Peachtree Rd NE, Atlanta, GA 30305",33.832245,-84.384458
McDonalds,-84.35658,33.820858,"2350 Cheshire Bridge Rd NE, Atlanta, GA 30324",33.820858,-84.35658
McDonalds,-84.421343,33.864404,"3324 Northside Pkwy NW, Atlanta, GA 30327",33.864404,-84.421343
McDonalds,-84.501456,33.87146,"5160 S Cobb Dr SE, Smyrna, GA 30080",33.87146,-84.501456
McDonalds,-84.534191,33.709238,"3600 Cascade Rd SW, Atlanta, GA 30331",33.709238,-84.534191
McDonalds,-84.384148,33.70845,"150 Cleveland Ave SW, Atlanta, GA 30315",33.70845,-84.384148
McDonalds,-84.561121,33.741357,"4334 Fulton Industrial Blvd SW, Atlanta, GA 30336",33.741357,-84.561121
McDonalds,-84.323261,33.825926,"2210 N Druid Hills Rd NE, Atlanta, GA 30329",33.825926,-84.323261
McDonalds,-84.458202,33.657405,"Atlanta, GA 30329",33.657405,-84.458202
McDonalds,-84.294127,33.772179,"830 Commerce Dr, Decatur, GA 30030",33.772179,-84.294127
McDonalds,-88.46,41.88,"932 Center Ave, Elburn, IL 60119",41.88,-88.46
McDonalds,-84.371145,33.884717,"4362 Roswell Rd NE, Atlanta, GA 30342",33.884717,-84.371145
McDonalds,-84.335079,33.873267,"4010 Peachtree Rd NE, Atlanta, GA 30319",33.873267,-84.335079
McDonalds,-84.323261,33.825926,"2881 Clairmont Rd NE, Atlanta, GA 30329",33.825926,-84.323261
McDonalds,-84.395598,33.660632,"309 N Central Ave, Atlanta, GA 30354",33.660632,-84.395598
McDonalds,-84.323261,33.825926,"3795 Buford Hwy NE, Atlanta, GA 30329",33.825926,-84.323261
McDonalds,-84.283498,33.812744,"3893 N Druid Hills Rd, Decatur, GA 30033",33.812744,-84.283498
McDonalds,-84.501456,33.87146,"2591 Spring Rd SE, Smyrna, GA 30080",33.87146,-84.501456
McDonalds,-84.363291,33.616371,"3907 Jonesboro Rd, Forest Park, GA 30297",33.616371,-84.363291
McDonalds,-84.454622,33.676162,"3201 Camp Creek Pkwy, Atlanta, GA 30344",33.676162,-84.454622
McDonalds,-84.561121,33.741357,"5710 Fulton Industrial Blvd SW, Atlanta, GA 30336",33.741357,-84.561121
McDonalds,-84.246715,33.691756,"3531 Flat Shoals Rd, Decatur, GA 30034",33.691756,-84.246715
McDonalds,-84.264543,33.740951,"4075 Memorial Dr, Decatur, GA 30032",33.740951,-84.264543
McDonalds,-84.501456,33.87146,"3414 S Cobb Dr SE, Smyrna, GA 30080",33.87146,-84.501456
McDonalds,-84.466214,33.87631,"6360 Powers Ferry Rd NW, Atlanta, GA 30339",33.87631,-84.466214
McDonalds,-84.468055,33.933018,"2700 Windy Hill Rd Se, Marietta, GA 30067",33.933018,-84.468055
McDonalds,-84.335079,33.873267,"3510 Ashford Dunwoody Rd NE, Atlanta, GA 30319",33.873267,-84.335079
McDonalds,-87.87,41.11,"1780 E Court St, Kankakee, IL 60901",41.11,-87.87
McDonalds,-84.363291,33.616371,"4926 Old Dixie Hwy, Forest Park, GA 30297",33.616371,-84.363291
McDonalds,-84.217588,33.856365,"3893 Lavista Rd, Tucker, GA 30084",33.856365,-84.217588
McDonalds,-84.644572,33.769544,"1100 Thornton Rd, Lithia Springs, GA 30122",33.769544,-84.644572
McDonalds,-87.87,41.11,"1030 N 5th Ave, Kankakee, IL 60901",41.11,-87.87
McDonalds,-84.505893,33.616062,"5174 Riverdale Rd # C, Atlanta, GA 30349",33.616062,-84.505893
McDonalds,-84.501456,33.87146,"920 Windy Hill Rd SE, Smyrna, GA 30080",33.87146,-84.501456
McDonalds,-84.376236,33.932464,"6049 Roswell Rd NE, Atlanta, GA 30328",33.932464,-84.376236
McDonalds,-88.6,41.65,"Indian Spring Dr, Sandwich, IL 60548",41.65,-88.6
McDonalds,-84.468055,33.933018,"1305 Powers Ferry Rd SE, Marietta, GA 30067",33.933018,-84.468055
McDonalds,-84.644572,33.769544,"843 Thornton Rd, Lithia Springs, GA 30122",33.769544,-84.644572
McDonalds,-88.53,42.23,"Union, IL 60180",42.23,-88.53
McDonalds,-84.217588,33.856365,"4021 Lawrenceville Hwy, Tucker, GA 30084",33.856365,-84.217588
McDonalds,-84.193986,33.799088,"919 N Hairston Rd, Stone Mountain, GA 30083",33.799088,-84.193986
McDonalds,-84.329513,33.585188,"6065 Jonesboro Rd, Morrow, GA 30260",33.585188,-84.329513
McDonalds,-84.548552,33.928803,"1015 S Cobb Dr SE, Marietta, GA 30060",33.928803,-84.548552
McDonalds,-84.401079,33.552389,"6745 Highway 85, Riverdale, GA 30274",33.552389,-84.401079
McDonalds,-84.217588,33.856365,"4375 Lawrenceville Hwy, Tucker, GA 30084",33.856365,-84.217588
McDonalds,-88.1,42.47,"1150 Main St, Antioch, IL 60002",42.47,-88.1
McDonalds,-84.436125,33.968577,"4819 Lower Roswell Rd, Marietta, GA 30068",33.968577,-84.436125
McDonalds,-86.86,41.51,"800 N Flynn Rd, Westville, IN 46391",41.51,-86.86
McDonalds,-84.613012,33.938046,"1195 Powder Springs Rd SW, Marietta, GA 30064",33.938046,-84.613012
McDonalds,-84.401079,33.552389,"7050 Highway 85, Riverdale, GA 30274",33.552389,-84.401079
McDonalds,-84.18163,33.757342,"456 S Stone Mtn Lithonia Rd, Stone Mountain, GA 30088",33.757342,-84.18163
McDonalds,-84.263444,33.63583,"71 Fairview Rd, Ellenwood, GA 30294",33.63583,-84.263444
McDonalds,-84.644572,33.769544,"2805 Lee Rd, Lithia Springs, GA 30122",33.769544,-84.644572
McDonalds,-84.318974,33.942936,"2460 Jett Ferry Rd, Dunwoody, GA 30338",33.942936,-84.318974
McDonalds,-84.467313,34.000425,"3101 Roswell Rd, Marietta, GA 30062",34.000425,-84.467313
McDonalds,-84.18336,33.905308,"2716 Park Colony Dr, Norcross, GA 30093",33.905308,-84.18336
McDonalds,-84.118812,33.735555,"2791 Panola Rd, Lithonia, GA 30058",33.735555,-84.118812
McDonalds,-84.18336,33.905308,"4135 Jimmy Carter Blvd, Norcross, GA 30093",33.905308,-84.18336
McDonalds,-84.329513,33.585188,"2125 Mount Zion Pkwy, Morrow, GA 30260",33.585188,-84.329513
McDonalds,-84.544179,33.574756,"4605 Jonesboro Rd, Union City, GA 30291",33.574756,-84.544179
McDonalds,-84.583923,33.565934,"7480 Highway 138, Fairburn, GA 30213",33.565934,-84.583923
McDonalds,-84.613012,33.938046,"778 Whitlock Ave NW, Marietta, GA 30064",33.938046,-84.613012
McDonalds,-84.694614,33.8757,"4021 Powder Springs Rd, Powder Springs, GA 30127",33.8757,-84.694614
McDonalds,-84.141154,33.68104,"5401 Fairington Rd, Lithonia, GA 30038",33.68104,-84.141154
McDonalds,-84.23702,33.966094,"7070 Jimmy Carter Blvd, Norcross, GA 30092",33.966094,-84.23702
McDonalds,-84.337961,33.977001,"8745 Roswell Rd, Atlanta, GA 30350",33.977001,-84.337961
McDonalds,-84.332971,33.529308,"7894 Tara Blvd, Jonesboro, GA 30236",33.529308,-84.332971
McDonalds,-84.505236,34.034994,"1291 Bells Ferry Rd, Marietta, GA 30066",34.034994,-84.505236
McDonalds,-84.219381,33.548998,"3825 Highway 138 SE, Stockbridge, GA 30281",33.548998,-84.219381
McDonalds,-84.203405,33.941599,"5535 Buford Hwy, Norcross, GA 30071",33.941599,-84.203405
McDonalds,-84.381147,33.497439,"8530 Highway 85, Jonesboro, GA 30238",33.497439,-84.381147
McDonalds,-84.251289,34.030976,"2950 Holcomb Bridge Rd, Alpharetta, GA 30022",34.030976,-84.251289
McDonalds,-84.129178,33.810307,"1825 Rockbridge Rd, Stone Mountain, GA 30087",33.810307,-84.129178
McDonalds,-84.467313,34.000425,"3011 Johnson Ferry Rd, Marietta, GA 30062",34.000425,-84.467313
McDonalds,-84.219381,33.548998,"5600 N Henry Blvd, Stockbridge, GA 30281",33.548998,-84.219381
McDonalds,-84.18336,33.905308,"1650 Indian Trail Lilburn Rd, Norcross, GA 30093",33.905308,-84.18336
McDonalds,-84.118812,33.735555,"2826 Evans Mill Rd, Lithonia, GA 30058",33.735555,-84.118812
McDonalds,-84.583923,33.565934,"7820 Senoia Rd, Fairburn, GA 30213",33.565934,-84.583923
McDonalds,-84.76226,33.770805,"6072 Fairburn Rd, Douglasville, GA 30134",33.770805,-84.76226
McDonalds,-84.129178,33.810307,"5225 Stone Mountain Hwy, Stone Mountain, GA 30087",33.810307,-84.129178
McDonalds,-84.117929,33.873024,"560 Villa Dr SW, Lilburn, GA 30047",33.873024,-84.117929
McDonalds,-84.129178,33.810307,"374 N Deshong Rd, Stone Mountain, GA 30087",33.810307,-84.129178
McDonalds,-84.505236,34.034994,"2782 Sandy Plains Rd, Marietta, GA 30066",34.034994,-84.505236
McDonalds,-84.315264,34.02881,"1465 Holcomb Bridge Rd, Roswell, GA 30076",34.02881,-84.315264
McDonalds,-84.734671,33.700022,"2777 Chapel Hill Rd, Douglasville, GA 30135",33.700022,-84.734671
McDonalds,-84.589079,34.035338,"305 Ernest W Barrett Pkwy NW, Kennesaw, GA 30144",34.035338,-84.589079
McDonalds,-84.315264,34.02881,"591 Holcomb Bridge Rd, Roswell, GA 30076",34.02881,-84.315264
McDonalds,-84.23702,33.966094,"5025 Peachtree Pkwy, Norcross, GA 30092",33.966094,-84.23702
McDonalds,-87.88,41.17,"575 Main St Nw, Bourbonnais, IL 60914",41.17,-87.88
McDonalds,-84.141154,33.68104,"2964 Turner Hill Rd, Lithonia, GA 30038",33.68104,-84.141154
McDonalds,-84.117929,33.873024,"4133 Lawrenceville Hwy NW, Lilburn, GA 30047",33.873024,-84.117929
McDonalds,-84.315264,34.02881,"970 Mansell Rd, Roswell, GA 30076",34.02881,-84.315264
McDonalds,-84.76226,33.770805,"7001 Concourse Pkwy, Douglasville, GA 30134",33.770805,-84.76226
McDonalds,-84.589079,34.035338,"2911 George Busbee Pkwy NW, Kennesaw, GA 30144",34.035338,-84.589079
McDonalds,-84.469045,33.47314,"125 Pavilion Pkwy, Fayetteville, GA 30214",33.47314,-84.469045
McDonalds,-84.734671,33.700022,"9502 Highway 5, Douglasville, GA 30135",33.700022,-84.734671
McDonalds,-84.694614,33.8757,"5115 Dallas Hwy, Powder Springs, GA 30127",33.8757,-84.694614
McDonalds,-87.86,41.15,"1180 N Kinzie Ave, Bradley, IL 60915",41.15,-87.86
McDonalds,-84.068428,33.922298,"1414 Pleasant Hill Rd, Lawrenceville, GA 30044",33.922298,-84.068428
McDonalds,-84.149218,33.976204,"1963 Pleasant Hill Rd, Duluth, GA 30096",33.976204,-84.149218
McDonalds,-88.27,42.36,"4411 W Elm St, McHenry, IL 60050",42.36,-88.27
McDonalds,-84.776225,33.865072,"4286 Jimmy Lee Smith Pkwy, Hiram, GA 30141",33.865072,-84.776225
McDonalds,-84.149218,33.976204,"3485 Peachtree Industrial Blvd, Duluth, GA 30096",33.976204,-84.149218
McDonalds,-84.292078,34.11042,"305 S Main St, Alpharetta, GA 30004",34.11042,-84.292078
McDonalds,-84.117929,33.873024,"3015 Five Forks Trickum Rd SW, Lilburn, GA 30047",33.873024,-84.117929
McDonalds,-86.88,41.71,"2404 E Michigan Blvd, Michigan City, IN 46360",41.71,-86.88
McDonalds,-84.251289,34.030976,"10975 State Bridge Rd, Alpharetta, GA 30022",34.030976,-84.251289
McDonalds,-84.470827,34.110138,"12154 Highway 92, Woodstock, GA 30188",34.110138,-84.470827
McDonalds,-88.18,42.4,"40 S Us Highway 12, Fox Lake, IL 60020",42.4,-88.18
McDonalds,-84.589079,34.035338,"4415 Wade Green Rd NW, Kennesaw, GA 30144",34.035338,-84.589079
McDonalds,-84.470827,34.110138,"9961 Highway 92, Woodstock, GA 30188",34.110138,-84.470827
McDonalds,-84.308523,33.398824,"11281 Tara Blvd, Hampton, GA 30228",33.398824,-84.308523
McDonalds,-84.044941,33.609312,"1460 Iris Dr SW, Conyers, GA 30094",33.609312,-84.044941
McDonalds,-84.621216,34.093838,"5600 Bells Ferry Rd, Acworth, GA 30102",34.093838,-84.621216
McDonalds,-84.013316,33.692966,"1320 Old Klondike Rd, Conyers, GA 30012",33.692966,-84.013316
McDonalds,-84.697898,34.044797,"3316 Cobb Pkwy NW, Acworth, GA 30101",34.044797,-84.697898
McDonalds,-84.178528,33.4503,"1775 Jonesboro Rd, McDonough, GA 30253",33.4503,-84.178528
McDonalds,-84.178528,33.4503,"41 Price Quarters Rd, McDonough, GA 30253",33.4503,-84.178528
McDonalds,-84.308523,33.398824,"909 Fire Thorn Dr, Hampton, GA 30228",33.398824,-84.308523
McDonalds,-84.068428,33.922298,"4915 Sugarloaf Pkwy, Lawrenceville, GA 30044",33.922298,-84.068428
McDonalds,-87.2,41.34,"308 N Main St, Hebron, IN 46341",41.34,-87.2
McDonalds,-86.88,41.71,"Marquette Mall, Michigan City, IN 46360",41.71,-86.88
McDonalds,-84.292078,34.11042,"12735 Windward Pkwy, Alpharetta, GA 30004",34.11042,-84.292078
McDonalds,-83.988181,33.627145,"1765 Highway 138 SE, Conyers, GA 30013",33.627145,-83.988181
McDonalds,-84.089978,34.061747,"3650 Peachtree Pkwy, Suwanee, GA 30024",34.061747,-84.089978
McDonalds,-83.988181,33.627145,"1436 Dogwood Dr SE, Conyers, GA 30013",33.627145,-83.988181
McDonalds,-84.835618,33.955777,"8872 Dallas Acworth Hwy, Dallas, GA 30132",33.955777,-84.835618
McDonalds,-84.835618,33.955777,"1000 Merchants Dr, Dallas, GA 30132",33.955777,-84.835618
McDonalds,-83.97499,33.941437,"865 Scenic Hwy, Lawrenceville, GA 30045",33.941437,-83.97499
McDonalds,-84.621216,34.093838,"3586 Highway 92, Acworth, GA 30102",34.093838,-84.621216
McDonalds,-84.570247,33.399272,"709 Crossings E, Peachtree City, GA 30269",33.399272,-84.570247
McDonalds,-84.089978,34.061747,"1125 Peachtree Industrial Blvd, Suwanee, GA 30024",34.061747,-84.089978
McDonalds,-83.97499,33.941437,"751 Duluth Hwy, Lawrenceville, GA 30045",33.941437,-83.97499
McDonalds,-84.178528,33.4503,"101 Willow Ln, McDonough, GA 30253",33.4503,-84.178528
McDonalds,-83.988181,33.627145,"2320 Salem Rd SE, Conyers, GA 30013",33.627145,-83.988181
McDonalds,-84.178528,33.4503,"885 Industrial Blvd, McDonough, GA 30253",33.4503,-84.178528
McDonalds,-83.97499,33.941437,"149 S Clayton St, Lawrenceville, GA 30045",33.941437,-83.97499
McDonalds,-83.96736,33.887708,"1881 Grayson Hwy, Grayson, GA 30017",33.887708,-83.96736
McDonalds,-86.88,41.71,"5816 Franklin St, Michigan City, IN 46360",41.71,-86.88
McDonalds,-84.089978,34.061747,"3110 Lawrenceville Suwanee Rd, Suwanee, GA 30024",34.061747,-84.089978
McDonalds,-84.089978,34.061747,"3100 Lawrenceville Suwanee Rd, Suwanee, GA 30024",34.061747,-84.089978
McDonalds,-83.97499,33.941437,"155 Scenic Hwy, Lawrenceville, GA 30045",33.941437,-83.97499
McDonalds,-84.089978,34.061747,"3245 Lawrenceville Suwanee Rd, Suwanee, GA 30024",34.061747,-84.089978
McDonalds,-84.076158,33.465187,"801 Highway 81 E, McDonough, GA 30252",33.465187,-84.076158
McDonalds,-84.570247,33.399272,"986 Crosstown Rd, Peachtree City, GA 30269",33.399272,-84.570247
McDonalds,-84.716511,33.395672,"3190 Highway 34 E, Newnan, GA 30265",33.395672,-84.716511
McDonalds,-83.948194,33.55159,"4174 Salem Rd, Covington, GA 30016",33.55159,-83.948194
McDonalds,-84.020437,33.998108,"804 Swanson Dr, Lawrenceville, GA 30043",33.998108,-84.020437
McDonalds,-83.9055,33.828606,"4221 Atlanta Hwy, Loganville, GA 30052",33.828606,-83.9055
McDonalds,-83.9055,33.828606,"4638 Atlanta Hwy, Loganville, GA 30052",33.828606,-83.9055
McDonalds,-84.173389,34.231177,"2353 Atlanta Hwy, Cumming, GA 30040",34.231177,-84.173389
McDonalds,-86.88,41.71,"3507 Franklin St, Michigan City, IN 46360",41.71,-86.88
McDonalds,-84.023095,34.119755,"5875 Cumming Hwy, Sugar Hill, GA 30518",34.119755,-84.023095
McDonalds,-83.949427,34.081163,"3333 Buford Dr, Buford, GA 30519",34.081163,-83.949427
McDonalds,-84.023095,34.119755,"4358 Buford Dr, Buford, GA 30518",34.119755,-84.023095
McDonalds,-83.846217,33.582872,"2080 Crowell Rd N, Covington, GA 30014",33.582872,-83.846217
McDonalds,-84.116725,33.350891,"4850 Bill Gardner Pkwy, Locust Grove, GA 30248",33.350891,-84.116725
McDonalds,-84.425715,34.197358,"8008 Cumming Hwy, Canton, GA 30115",34.197358,-84.425715
McDonalds,-84.811855,33.391641,"58 Bullsboro Dr, Newnan, GA 30263",33.391641,-84.811855
McDonalds,-84.509401,34.227479,"1429 Riverstone Pkwy, Canton, GA 30114",34.227479,-84.509401
McDonalds,-83.846217,33.582872,"4112 Highway 278 Ne, Covington, GA 30014",33.582872,-83.846217
McDonalds,-84.274337,33.271326,"1605 N Expressway, Griffin, GA 30223",33.271326,-84.274337
McDonalds,-84.274337,33.271326,"1569 N Expressway, Griffin, GA 30223",33.271326,-84.274337
McDonalds,-84.828957,34.172132,"266 N Dixie Ave, Cartersville, GA 30120",34.172132,-84.828957
McDonalds,-84.828957,34.172132,"1130 West Ave, Cartersville, GA 30120",34.172132,-84.828957
McDonalds,-84.78866,34.205136,"5651 Highway 20 Ne, Cartersville, GA 30121",34.205136,-84.78866
